file_name,scene_phase,scene_id,phase_index,phase_name,difficulty,rpx_ds,scene_tier,scene_score,modalities_shown,source_shards,caption
images/rpx_medium_scene077_phase1.jpg,scene077.phase1,scene077,1,interaction,medium,0.445792,medium,0.461872,"rgb, depth, masks",scenes/scene077/1/rgb.tar; scenes/scene077/1/depth.tar; scenes/scene077/1/labels/masks/v1.tar,"Video-layout preview still for scene077.phase1 (interaction, medium, RPX-DS 0.446)."
images/rpx_medium_scene078_phase0.jpg,scene078.phase0,scene078,0,clutter,medium,0.532058,medium,0.491144,"rgb, depth, masks",scenes/scene078/0/rgb.tar; scenes/scene078/0/depth.tar; scenes/scene078/0/labels/masks/v1.tar,"Video-layout preview still for scene078.phase0 (clutter, medium, RPX-DS 0.532)."
images/rpx_medium_scene078_phase1.jpg,scene078.phase1,scene078,1,interaction,medium,0.473242,medium,0.491144,"rgb, depth, masks",scenes/scene078/1/rgb.tar; scenes/scene078/1/depth.tar; scenes/scene078/1/labels/masks/v1.tar,"Video-layout preview still for scene078.phase1 (interaction, medium, RPX-DS 0.473)."
images/rpx_medium_scene078_phase2.jpg,scene078.phase2,scene078,2,clean,medium,0.468133,medium,0.491144,"rgb, depth, masks",scenes/scene078/2/rgb.tar; scenes/scene078/2/depth.tar; scenes/scene078/2/labels/masks/v1.tar,"Video-layout preview still for scene078.phase2 (clean, medium, RPX-DS 0.468)."
images/rpx_medium_scene079_phase0.jpg,scene079.phase0,scene079,0,clutter,medium,0.516850,medium,0.523144,"rgb, depth, masks",scenes/scene079/0/rgb.tar; scenes/scene079/0/depth.tar; scenes/scene079/0/labels/masks/v1.tar,"Video-layout preview still for scene079.phase0 (clutter, medium, RPX-DS 0.517)."
images/rpx_medium_scene079_phase1.jpg,scene079.phase1,scene079,1,interaction,medium,0.487692,medium,0.523144,"rgb, depth, masks",scenes/scene079/1/rgb.tar; scenes/scene079/1/depth.tar; scenes/scene079/1/labels/masks/v1.tar,"Video-layout preview still for scene079.phase1 (interaction, medium, RPX-DS 0.488)."
images/rpx_medium_scene008_phase0.jpg,scene008.phase0,scene008,0,clutter,medium,0.539650,easy,0.432639,"rgb, depth, masks",scenes/scene008/0/rgb.tar; scenes/scene008/0/depth.tar; scenes/scene008/0/labels/masks/v1.tar,"Video-layout preview still for scene008.phase0 (clutter, medium, RPX-DS 0.540)."
images/rpx_medium_scene080_phase1.jpg,scene080.phase1,scene080,1,interaction,medium,0.531967,hard,0.566253,"rgb, depth, masks",scenes/scene080/1/rgb.tar; scenes/scene080/1/depth.tar; scenes/scene080/1/labels/masks/v1.tar,"Video-layout preview still for scene080.phase1 (interaction, medium, RPX-DS 0.532)."
images/rpx_medium_scene083_phase2.jpg,scene083.phase2,scene083,2,clean,medium,0.532142,hard,0.596653,"rgb, depth, masks",scenes/scene083/2/rgb.tar; scenes/scene083/2/depth.tar; scenes/scene083/2/labels/masks/v1.tar,"Video-layout preview still for scene083.phase2 (clean, medium, RPX-DS 0.532)."
images/rpx_medium_scene084_phase0.jpg,scene084.phase0,scene084,0,clutter,medium,0.504083,medium,0.527014,"rgb, depth, masks",scenes/scene084/0/rgb.tar; scenes/scene084/0/depth.tar; scenes/scene084/0/labels/masks/v1.tar,"Video-layout preview still for scene084.phase0 (clutter, medium, RPX-DS 0.504)."
images/rpx_medium_scene084_phase2.jpg,scene084.phase2,scene084,2,clean,medium,0.471033,medium,0.527014,"rgb, depth, masks",scenes/scene084/2/rgb.tar; scenes/scene084/2/depth.tar; scenes/scene084/2/labels/masks/v1.tar,"Video-layout preview still for scene084.phase2 (clean, medium, RPX-DS 0.471)."
images/rpx_medium_scene085_phase2.jpg,scene085.phase2,scene085,2,clean,medium,0.469433,hard,0.557739,"rgb, depth, masks",scenes/scene085/2/rgb.tar; scenes/scene085/2/depth.tar; scenes/scene085/2/labels/masks/v1.tar,"Video-layout preview still for scene085.phase2 (clean, medium, RPX-DS 0.469)."
images/rpx_medium_scene086_phase1.jpg,scene086.phase1,scene086,1,interaction,medium,0.500667,medium,0.500372,"rgb, depth, masks",scenes/scene086/1/rgb.tar; scenes/scene086/1/depth.tar; scenes/scene086/1/labels/masks/v1.tar,"Video-layout preview still for scene086.phase1 (interaction, medium, RPX-DS 0.501)."
images/rpx_medium_scene089_phase0.jpg,scene089.phase0,scene089,0,clutter,medium,0.496517,medium,0.528594,"rgb, depth, masks",scenes/scene089/0/rgb.tar; scenes/scene089/0/depth.tar; scenes/scene089/0/labels/masks/v1.tar,"Video-layout preview still for scene089.phase0 (clutter, medium, RPX-DS 0.497)."
images/rpx_medium_scene089_phase2.jpg,scene089.phase2,scene089,2,clean,medium,0.487183,medium,0.528594,"rgb, depth, masks",scenes/scene089/2/rgb.tar; scenes/scene089/2/depth.tar; scenes/scene089/2/labels/masks/v1.tar,"Video-layout preview still for scene089.phase2 (clean, medium, RPX-DS 0.487)."
images/rpx_medium_scene009_phase1.jpg,scene009.phase1,scene009,1,interaction,medium,0.530758,medium,0.529517,"rgb, depth, masks",scenes/scene009/1/rgb.tar; scenes/scene009/1/depth.tar; scenes/scene009/1/labels/masks/v1.tar,"Video-layout preview still for scene009.phase1 (interaction, medium, RPX-DS 0.531)."
images/rpx_medium_scene090_phase0.jpg,scene090.phase0,scene090,0,clutter,medium,0.552208,medium,0.464608,"rgb, depth, masks",scenes/scene090/0/rgb.tar; scenes/scene090/0/depth.tar; scenes/scene090/0/labels/masks/v1.tar,"Video-layout preview still for scene090.phase0 (clutter, medium, RPX-DS 0.552)."
images/rpx_medium_scene092_phase2.jpg,scene092.phase2,scene092,2,clean,medium,0.459233,easy,0.406911,"rgb, depth, masks",scenes/scene092/2/rgb.tar; scenes/scene092/2/depth.tar; scenes/scene092/2/labels/masks/v1.tar,"Video-layout preview still for scene092.phase2 (clean, medium, RPX-DS 0.459)."
images/rpx_medium_scene094_phase0.jpg,scene094.phase0,scene094,0,clutter,medium,0.510192,easy,0.450914,"rgb, depth, masks",scenes/scene094/0/rgb.tar; scenes/scene094/0/depth.tar; scenes/scene094/0/labels/masks/v1.tar,"Video-layout preview still for scene094.phase0 (clutter, medium, RPX-DS 0.510)."
images/rpx_medium_scene097_phase0.jpg,scene097.phase0,scene097,0,clutter,medium,0.537150,medium,0.485528,"rgb, depth, masks",scenes/scene097/0/rgb.tar; scenes/scene097/0/depth.tar; scenes/scene097/0/labels/masks/v1.tar,"Video-layout preview still for scene097.phase0 (clutter, medium, RPX-DS 0.537)."
images/rpx_medium_scene097_phase1.jpg,scene097.phase1,scene097,1,interaction,medium,0.504300,medium,0.485528,"rgb, depth, masks",scenes/scene097/1/rgb.tar; scenes/scene097/1/depth.tar; scenes/scene097/1/labels/masks/v1.tar,"Video-layout preview still for scene097.phase1 (interaction, medium, RPX-DS 0.504)."
images/rpx_medium_scene098_phase1.jpg,scene098.phase1,scene098,1,interaction,medium,0.513983,hard,0.544067,"rgb, depth, masks",scenes/scene098/1/rgb.tar; scenes/scene098/1/depth.tar; scenes/scene098/1/labels/masks/v1.tar,"Video-layout preview still for scene098.phase1 (interaction, medium, RPX-DS 0.514)."
images/rpx_medium_scene098_phase2.jpg,scene098.phase2,scene098,2,clean,medium,0.528883,hard,0.544067,"rgb, depth, masks",scenes/scene098/2/rgb.tar; scenes/scene098/2/depth.tar; scenes/scene098/2/labels/masks/v1.tar,"Video-layout preview still for scene098.phase2 (clean, medium, RPX-DS 0.529)."
images/rpx_medium_scene099_phase0.jpg,scene099.phase0,scene099,0,clutter,medium,0.544800,medium,0.528356,"rgb, depth, masks",scenes/scene099/0/rgb.tar; scenes/scene099/0/depth.tar; scenes/scene099/0/labels/masks/v1.tar,"Video-layout preview still for scene099.phase0 (clutter, medium, RPX-DS 0.545)."
images/rpx_medium_scene099_phase1.jpg,scene099.phase1,scene099,1,interaction,medium,0.504550,medium,0.528356,"rgb, depth, masks",scenes/scene099/1/rgb.tar; scenes/scene099/1/depth.tar; scenes/scene099/1/labels/masks/v1.tar,"Video-layout preview still for scene099.phase1 (interaction, medium, RPX-DS 0.505)."
images/rpx_medium_scene099_phase2.jpg,scene099.phase2,scene099,2,clean,medium,0.535717,medium,0.528356,"rgb, depth, masks",scenes/scene099/2/rgb.tar; scenes/scene099/2/depth.tar; scenes/scene099/2/labels/masks/v1.tar,"Video-layout preview still for scene099.phase2 (clean, medium, RPX-DS 0.536)."
images/rpx_hard_scene001_phase0.jpg,scene001.phase0,scene001,0,clutter,hard,0.678108,hard,0.631903,"rgb, depth, masks",scenes/scene001/0/rgb.tar; scenes/scene001/0/depth.tar; scenes/scene001/0/labels/masks/v1.tar,"Video-layout preview still for scene001.phase0 (clutter, hard, RPX-DS 0.678)."
images/rpx_hard_scene001_phase1.jpg,scene001.phase1,scene001,1,interaction,hard,0.625650,hard,0.631903,"rgb, depth, masks",scenes/scene001/1/rgb.tar; scenes/scene001/1/depth.tar; scenes/scene001/1/labels/masks/v1.tar,"Video-layout preview still for scene001.phase1 (interaction, hard, RPX-DS 0.626)."
images/rpx_hard_scene001_phase2.jpg,scene001.phase2,scene001,2,clean,hard,0.591950,hard,0.631903,"rgb, depth, masks",scenes/scene001/2/rgb.tar; scenes/scene001/2/depth.tar; scenes/scene001/2/labels/masks/v1.tar,"Video-layout preview still for scene001.phase2 (clean, hard, RPX-DS 0.592)."
images/rpx_hard_scene010_phase0.jpg,scene010.phase0,scene010,0,clutter,hard,0.594442,hard,0.530692,"rgb, depth, masks",scenes/scene010/0/rgb.tar; scenes/scene010/0/depth.tar; scenes/scene010/0/labels/masks/v1.tar,"Video-layout preview still for scene010.phase0 (clutter, hard, RPX-DS 0.594)."
images/rpx_hard_scene010_phase1.jpg,scene010.phase1,scene010,1,interaction,hard,0.576300,hard,0.530692,"rgb, depth, masks",scenes/scene010/1/rgb.tar; scenes/scene010/1/depth.tar; scenes/scene010/1/labels/masks/v1.tar,"Video-layout preview still for scene010.phase1 (interaction, hard, RPX-DS 0.576)."
images/rpx_hard_scene012_phase0.jpg,scene012.phase0,scene012,0,clutter,hard,0.635758,easy,0.422708,"rgb, depth, masks",scenes/scene012/0/rgb.tar; scenes/scene012/0/depth.tar; scenes/scene012/0/labels/masks/v1.tar,"Video-layout preview still for scene012.phase0 (clutter, hard, RPX-DS 0.636)."
images/rpx_hard_scene014_phase0.jpg,scene014.phase0,scene014,0,clutter,hard,0.601375,medium,0.503586,"rgb, depth, masks",scenes/scene014/0/rgb.tar; scenes/scene014/0/depth.tar; scenes/scene014/0/labels/masks/v1.tar,"Video-layout preview still for scene014.phase0 (clutter, hard, RPX-DS 0.601)."
images/rpx_hard_scene016_phase0.jpg,scene016.phase0,scene016,0,clutter,hard,0.595858,hard,0.542942,"rgb, depth, masks",scenes/scene016/0/rgb.tar; scenes/scene016/0/depth.tar; scenes/scene016/0/labels/masks/v1.tar,"Video-layout preview still for scene016.phase0 (clutter, hard, RPX-DS 0.596)."
images/rpx_hard_scene016_phase1.jpg,scene016.phase1,scene016,1,interaction,hard,0.592733,hard,0.542942,"rgb, depth, masks",scenes/scene016/1/rgb.tar; scenes/scene016/1/depth.tar; scenes/scene016/1/labels/masks/v1.tar,"Video-layout preview still for scene016.phase1 (interaction, hard, RPX-DS 0.593)."
images/rpx_hard_scene017_phase0.jpg,scene017.phase0,scene017,0,clutter,hard,0.599033,medium,0.529922,"rgb, depth, masks",scenes/scene017/0/rgb.tar; scenes/scene017/0/depth.tar; scenes/scene017/0/labels/masks/v1.tar,"Video-layout preview still for scene017.phase0 (clutter, hard, RPX-DS 0.599)."
images/rpx_hard_scene017_phase2.jpg,scene017.phase2,scene017,2,clean,hard,0.611800,medium,0.529922,"rgb, depth, masks",scenes/scene017/2/rgb.tar; scenes/scene017/2/depth.tar; scenes/scene017/2/labels/masks/v1.tar,"Video-layout preview still for scene017.phase2 (clean, hard, RPX-DS 0.612)."
images/rpx_hard_scene018_phase0.jpg,scene018.phase0,scene018,0,clutter,hard,0.584900,hard,0.626331,"rgb, depth, masks",scenes/scene018/0/rgb.tar; scenes/scene018/0/depth.tar; scenes/scene018/0/labels/masks/v1.tar,"Video-layout preview still for scene018.phase0 (clutter, hard, RPX-DS 0.585)."
images/rpx_hard_scene018_phase1.jpg,scene018.phase1,scene018,1,interaction,hard,0.639817,hard,0.626331,"rgb, depth, masks",scenes/scene018/1/rgb.tar; scenes/scene018/1/depth.tar; scenes/scene018/1/labels/masks/v1.tar,"Video-layout preview still for scene018.phase1 (interaction, hard, RPX-DS 0.640)."
images/rpx_hard_scene018_phase2.jpg,scene018.phase2,scene018,2,clean,hard,0.654275,hard,0.626331,"rgb, depth, masks",scenes/scene018/2/rgb.tar; scenes/scene018/2/depth.tar; scenes/scene018/2/labels/masks/v1.tar,"Video-layout preview still for scene018.phase2 (clean, hard, RPX-DS 0.654)."
images/rpx_hard_scene019_phase1.jpg,scene019.phase1,scene019,1,interaction,hard,0.589583,hard,0.557081,"rgb, depth, masks",scenes/scene019/1/rgb.tar; scenes/scene019/1/depth.tar; scenes/scene019/1/labels/masks/v1.tar,"Video-layout preview still for scene019.phase1 (interaction, hard, RPX-DS 0.590)."
images/rpx_hard_scene019_phase2.jpg,scene019.phase2,scene019,2,clean,hard,0.647475,hard,0.557081,"rgb, depth, masks",scenes/scene019/2/rgb.tar; scenes/scene019/2/depth.tar; scenes/scene019/2/labels/masks/v1.tar,"Video-layout preview still for scene019.phase2 (clean, hard, RPX-DS 0.647)."
images/rpx_hard_scene002_phase0.jpg,scene002.phase0,scene002,0,clutter,hard,0.658608,hard,0.627503,"rgb, depth, masks",scenes/scene002/0/rgb.tar; scenes/scene002/0/depth.tar; scenes/scene002/0/labels/masks/v1.tar,"Video-layout preview still for scene002.phase0 (clutter, hard, RPX-DS 0.659)."
images/rpx_hard_scene002_phase1.jpg,scene002.phase1,scene002,1,interaction,hard,0.637683,hard,0.627503,"rgb, depth, masks",scenes/scene002/1/rgb.tar; scenes/scene002/1/depth.tar; scenes/scene002/1/labels/masks/v1.tar,"Video-layout preview still for scene002.phase1 (interaction, hard, RPX-DS 0.638)."
images/rpx_hard_scene002_phase2.jpg,scene002.phase2,scene002,2,clean,hard,0.586217,hard,0.627503,"rgb, depth, masks",scenes/scene002/2/rgb.tar; scenes/scene002/2/depth.tar; scenes/scene002/2/labels/masks/v1.tar,"Video-layout preview still for scene002.phase2 (clean, hard, RPX-DS 0.586)."
images/rpx_hard_scene020_phase0.jpg,scene020.phase0,scene020,0,clutter,hard,0.619167,hard,0.643528,"rgb, depth, masks",scenes/scene020/0/rgb.tar; scenes/scene020/0/depth.tar; scenes/scene020/0/labels/masks/v1.tar,"Video-layout preview still for scene020.phase0 (clutter, hard, RPX-DS 0.619)."
images/rpx_hard_scene020_phase1.jpg,scene020.phase1,scene020,1,interaction,hard,0.635800,hard,0.643528,"rgb, depth, masks",scenes/scene020/1/rgb.tar; scenes/scene020/1/depth.tar; scenes/scene020/1/labels/masks/v1.tar,"Video-layout preview still for scene020.phase1 (interaction, hard, RPX-DS 0.636)."
images/rpx_hard_scene020_phase2.jpg,scene020.phase2,scene020,2,clean,hard,0.675617,hard,0.643528,"rgb, depth, masks",scenes/scene020/2/rgb.tar; scenes/scene020/2/depth.tar; scenes/scene020/2/labels/masks/v1.tar,"Video-layout preview still for scene020.phase2 (clean, hard, RPX-DS 0.676)."
images/rpx_hard_scene027_phase0.jpg,scene027.phase0,scene027,0,clutter,hard,0.642783,hard,0.544003,"rgb, depth, masks",scenes/scene027/0/rgb.tar; scenes/scene027/0/depth.tar; scenes/scene027/0/labels/masks/v1.tar,"Video-layout preview still for scene027.phase0 (clutter, hard, RPX-DS 0.643)."
images/rpx_hard_scene027_phase2.jpg,scene027.phase2,scene027,2,clean,hard,0.594892,hard,0.544003,"rgb, depth, masks",scenes/scene027/2/rgb.tar; scenes/scene027/2/depth.tar; scenes/scene027/2/labels/masks/v1.tar,"Video-layout preview still for scene027.phase2 (clean, hard, RPX-DS 0.595)."
images/rpx_hard_scene028_phase0.jpg,scene028.phase0,scene028,0,clutter,hard,0.563925,medium,0.500117,"rgb, depth, masks",scenes/scene028/0/rgb.tar; scenes/scene028/0/depth.tar; scenes/scene028/0/labels/masks/v1.tar,"Video-layout preview still for scene028.phase0 (clutter, hard, RPX-DS 0.564)."
images/rpx_hard_scene003_phase1.jpg,scene003.phase1,scene003,1,interaction,hard,0.589783,hard,0.570047,"rgb, depth, masks",scenes/scene003/1/rgb.tar; scenes/scene003/1/depth.tar; scenes/scene003/1/labels/masks/v1.tar,"Video-layout preview still for scene003.phase1 (interaction, hard, RPX-DS 0.590)."
images/rpx_hard_scene003_phase2.jpg,scene003.phase2,scene003,2,clean,hard,0.568792,hard,0.570047,"rgb, depth, masks",scenes/scene003/2/rgb.tar; scenes/scene003/2/depth.tar; scenes/scene003/2/labels/masks/v1.tar,"Video-layout preview still for scene003.phase2 (clean, hard, RPX-DS 0.569)."
images/rpx_hard_scene033_phase0.jpg,scene033.phase0,scene033,0,clutter,hard,0.582183,hard,0.544544,"rgb, depth, masks",scenes/scene033/0/rgb.tar; scenes/scene033/0/depth.tar; scenes/scene033/0/labels/masks/v1.tar,"Video-layout preview still for scene033.phase0 (clutter, hard, RPX-DS 0.582)."
images/rpx_hard_scene036_phase2.jpg,scene036.phase2,scene036,2,clean,hard,0.625658,medium,0.492242,"rgb, depth, masks",scenes/scene036/2/rgb.tar; scenes/scene036/2/depth.tar; scenes/scene036/2/labels/masks/v1.tar,"Video-layout preview still for scene036.phase2 (clean, hard, RPX-DS 0.626)."
images/rpx_hard_scene038_phase2.jpg,scene038.phase2,scene038,2,clean,hard,0.564117,easy,0.453461,"rgb, depth, masks",scenes/scene038/2/rgb.tar; scenes/scene038/2/depth.tar; scenes/scene038/2/labels/masks/v1.tar,"Video-layout preview still for scene038.phase2 (clean, hard, RPX-DS 0.564)."
images/rpx_hard_scene039_phase0.jpg,scene039.phase0,scene039,0,clutter,hard,0.609450,hard,0.570672,"rgb, depth, masks",scenes/scene039/0/rgb.tar; scenes/scene039/0/depth.tar; scenes/scene039/0/labels/masks/v1.tar,"Video-layout preview still for scene039.phase0 (clutter, hard, RPX-DS 0.609)."
images/rpx_hard_scene039_phase2.jpg,scene039.phase2,scene039,2,clean,hard,0.605633,hard,0.570672,"rgb, depth, masks",scenes/scene039/2/rgb.tar; scenes/scene039/2/depth.tar; scenes/scene039/2/labels/masks/v1.tar,"Video-layout preview still for scene039.phase2 (clean, hard, RPX-DS 0.606)."
images/rpx_hard_scene040_phase0.jpg,scene040.phase0,scene040,0,clutter,hard,0.605317,hard,0.589969,"rgb, depth, masks",scenes/scene040/0/rgb.tar; scenes/scene040/0/depth.tar; scenes/scene040/0/labels/masks/v1.tar,"Video-layout preview still for scene040.phase0 (clutter, hard, RPX-DS 0.605)."
images/rpx_hard_scene040_phase1.jpg,scene040.phase1,scene040,1,interaction,hard,0.559425,hard,0.589969,"rgb, depth, masks",scenes/scene040/1/rgb.tar; scenes/scene040/1/depth.tar; scenes/scene040/1/labels/masks/v1.tar,"Video-layout preview still for scene040.phase1 (interaction, hard, RPX-DS 0.559)."
images/rpx_hard_scene040_phase2.jpg,scene040.phase2,scene040,2,clean,hard,0.605167,hard,0.589969,"rgb, depth, masks",scenes/scene040/2/rgb.tar; scenes/scene040/2/depth.tar; scenes/scene040/2/labels/masks/v1.tar,"Video-layout preview still for scene040.phase2 (clean, hard, RPX-DS 0.605)."
images/rpx_hard_scene041_phase0.jpg,scene041.phase0,scene041,0,clutter,hard,0.624700,hard,0.555911,"rgb, depth, masks",scenes/scene041/0/rgb.tar; scenes/scene041/0/depth.tar; scenes/scene041/0/labels/masks/v1.tar,"Video-layout preview still for scene041.phase0 (clutter, hard, RPX-DS 0.625)."
images/rpx_hard_scene041_phase1.jpg,scene041.phase1,scene041,1,interaction,hard,0.563100,hard,0.555911,"rgb, depth, masks",scenes/scene041/1/rgb.tar; scenes/scene041/1/depth.tar; scenes/scene041/1/labels/masks/v1.tar,"Video-layout preview still for scene041.phase1 (interaction, hard, RPX-DS 0.563)."
images/rpx_hard_scene042_phase0.jpg,scene042.phase0,scene042,0,clutter,hard,0.593917,hard,0.637047,"rgb, depth, masks",scenes/scene042/0/rgb.tar; scenes/scene042/0/depth.tar; scenes/scene042/0/labels/masks/v1.tar,"Video-layout preview still for scene042.phase0 (clutter, hard, RPX-DS 0.594)."
images/rpx_hard_scene042_phase1.jpg,scene042.phase1,scene042,1,interaction,hard,0.643908,hard,0.637047,"rgb, depth, masks",scenes/scene042/1/rgb.tar; scenes/scene042/1/depth.tar; scenes/scene042/1/labels/masks/v1.tar,"Video-layout preview still for scene042.phase1 (interaction, hard, RPX-DS 0.644)."
images/rpx_hard_scene042_phase2.jpg,scene042.phase2,scene042,2,clean,hard,0.673317,hard,0.637047,"rgb, depth, masks",scenes/scene042/2/rgb.tar; scenes/scene042/2/depth.tar; scenes/scene042/2/labels/masks/v1.tar,"Video-layout preview still for scene042.phase2 (clean, hard, RPX-DS 0.673)."
images/rpx_hard_scene043_phase0.jpg,scene043.phase0,scene043,0,clutter,hard,0.634717,hard,0.619222,"rgb, depth, masks",scenes/scene043/0/rgb.tar; scenes/scene043/0/depth.tar; scenes/scene043/0/labels/masks/v1.tar,"Video-layout preview still for scene043.phase0 (clutter, hard, RPX-DS 0.635)."
images/rpx_hard_scene043_phase2.jpg,scene043.phase2,scene043,2,clean,hard,0.670583,hard,0.619222,"rgb, depth, masks",scenes/scene043/2/rgb.tar; scenes/scene043/2/depth.tar; scenes/scene043/2/labels/masks/v1.tar,"Video-layout preview still for scene043.phase2 (clean, hard, RPX-DS 0.671)."
images/rpx_hard_scene044_phase2.jpg,scene044.phase2,scene044,2,clean,hard,0.568125,hard,0.534836,"rgb, depth, masks",scenes/scene044/2/rgb.tar; scenes/scene044/2/depth.tar; scenes/scene044/2/labels/masks/v1.tar,"Video-layout preview still for scene044.phase2 (clean, hard, RPX-DS 0.568)."
images/rpx_hard_scene045_phase0.jpg,scene045.phase0,scene045,0,clutter,hard,0.612317,hard,0.618425,"rgb, depth, masks",scenes/scene045/0/rgb.tar; scenes/scene045/0/depth.tar; scenes/scene045/0/labels/masks/v1.tar,"Video-layout preview still for scene045.phase0 (clutter, hard, RPX-DS 0.612)."
images/rpx_hard_scene045_phase1.jpg,scene045.phase1,scene045,1,interaction,hard,0.618492,hard,0.618425,"rgb, depth, masks",scenes/scene045/1/rgb.tar; scenes/scene045/1/depth.tar; scenes/scene045/1/labels/masks/v1.tar,"Video-layout preview still for scene045.phase1 (interaction, hard, RPX-DS 0.618)."
images/rpx_hard_scene045_phase2.jpg,scene045.phase2,scene045,2,clean,hard,0.624467,hard,0.618425,"rgb, depth, masks",scenes/scene045/2/rgb.tar; scenes/scene045/2/depth.tar; scenes/scene045/2/labels/masks/v1.tar,"Video-layout preview still for scene045.phase2 (clean, hard, RPX-DS 0.624)."
images/rpx_hard_scene046_phase1.jpg,scene046.phase1,scene046,1,interaction,hard,0.595050,hard,0.560789,"rgb, depth, masks",scenes/scene046/1/rgb.tar; scenes/scene046/1/depth.tar; scenes/scene046/1/labels/masks/v1.tar,"Video-layout preview still for scene046.phase1 (interaction, hard, RPX-DS 0.595)."
images/rpx_hard_scene047_phase0.jpg,scene047.phase0,scene047,0,clutter,hard,0.649875,medium,0.503744,"rgb, depth, masks",scenes/scene047/0/rgb.tar; scenes/scene047/0/depth.tar; scenes/scene047/0/labels/masks/v1.tar,"Video-layout preview still for scene047.phase0 (clutter, hard, RPX-DS 0.650)."
images/rpx_hard_scene049_phase2.jpg,scene049.phase2,scene049,2,clean,hard,0.594367,hard,0.562342,"rgb, depth, masks",scenes/scene049/2/rgb.tar; scenes/scene049/2/depth.tar; scenes/scene049/2/labels/masks/v1.tar,"Video-layout preview still for scene049.phase2 (clean, hard, RPX-DS 0.594)."
images/rpx_hard_scene005_phase0.jpg,scene005.phase0,scene005,0,clutter,hard,0.634733,hard,0.602300,"rgb, depth, masks",scenes/scene005/0/rgb.tar; scenes/scene005/0/depth.tar; scenes/scene005/0/labels/masks/v1.tar,"Video-layout preview still for scene005.phase0 (clutter, hard, RPX-DS 0.635)."
images/rpx_hard_scene005_phase1.jpg,scene005.phase1,scene005,1,interaction,hard,0.607667,hard,0.602300,"rgb, depth, masks",scenes/scene005/1/rgb.tar; scenes/scene005/1/depth.tar; scenes/scene005/1/labels/masks/v1.tar,"Video-layout preview still for scene005.phase1 (interaction, hard, RPX-DS 0.608)."
images/rpx_hard_scene005_phase2.jpg,scene005.phase2,scene005,2,clean,hard,0.564500,hard,0.602300,"rgb, depth, masks",scenes/scene005/2/rgb.tar; scenes/scene005/2/depth.tar; scenes/scene005/2/labels/masks/v1.tar,"Video-layout preview still for scene005.phase2 (clean, hard, RPX-DS 0.565)."
images/rpx_hard_scene058_phase0.jpg,scene058.phase0,scene058,0,clutter,hard,0.573333,medium,0.509889,"rgb, depth, masks",scenes/scene058/0/rgb.tar; scenes/scene058/0/depth.tar; scenes/scene058/0/labels/masks/v1.tar,"Video-layout preview still for scene058.phase0 (clutter, hard, RPX-DS 0.573)."
images/rpx_hard_scene061_phase0.jpg,scene061.phase0,scene061,0,clutter,hard,0.653167,hard,0.665508,"rgb, depth, masks",scenes/scene061/0/rgb.tar; scenes/scene061/0/depth.tar; scenes/scene061/0/labels/masks/v1.tar,"Video-layout preview still for scene061.phase0 (clutter, hard, RPX-DS 0.653)."
images/rpx_hard_scene061_phase1.jpg,scene061.phase1,scene061,1,interaction,hard,0.699042,hard,0.665508,"rgb, depth, masks",scenes/scene061/1/rgb.tar; scenes/scene061/1/depth.tar; scenes/scene061/1/labels/masks/v1.tar,"Video-layout preview still for scene061.phase1 (interaction, hard, RPX-DS 0.699)."
images/rpx_hard_scene061_phase2.jpg,scene061.phase2,scene061,2,clean,hard,0.644317,hard,0.665508,"rgb, depth, masks",scenes/scene061/2/rgb.tar; scenes/scene061/2/depth.tar; scenes/scene061/2/labels/masks/v1.tar,"Video-layout preview still for scene061.phase2 (clean, hard, RPX-DS 0.644)."
images/rpx_hard_scene062_phase0.jpg,scene062.phase0,scene062,0,clutter,hard,0.634492,hard,0.646361,"rgb, depth, masks",scenes/scene062/0/rgb.tar; scenes/scene062/0/depth.tar; scenes/scene062/0/labels/masks/v1.tar,"Video-layout preview still for scene062.phase0 (clutter, hard, RPX-DS 0.634)."
images/rpx_hard_scene062_phase1.jpg,scene062.phase1,scene062,1,interaction,hard,0.656925,hard,0.646361,"rgb, depth, masks",scenes/scene062/1/rgb.tar; scenes/scene062/1/depth.tar; scenes/scene062/1/labels/masks/v1.tar,"Video-layout preview still for scene062.phase1 (interaction, hard, RPX-DS 0.657)."
images/rpx_hard_scene062_phase2.jpg,scene062.phase2,scene062,2,clean,hard,0.647667,hard,0.646361,"rgb, depth, masks",scenes/scene062/2/rgb.tar; scenes/scene062/2/depth.tar; scenes/scene062/2/labels/masks/v1.tar,"Video-layout preview still for scene062.phase2 (clean, hard, RPX-DS 0.648)."
images/rpx_hard_scene063_phase0.jpg,scene063.phase0,scene063,0,clutter,hard,0.726200,hard,0.637850,"rgb, depth, masks",scenes/scene063/0/rgb.tar; scenes/scene063/0/depth.tar; scenes/scene063/0/labels/masks/v1.tar,"Video-layout preview still for scene063.phase0 (clutter, hard, RPX-DS 0.726)."
images/rpx_hard_scene063_phase1.jpg,scene063.phase1,scene063,1,interaction,hard,0.620975,hard,0.637850,"rgb, depth, masks",scenes/scene063/1/rgb.tar; scenes/scene063/1/depth.tar; scenes/scene063/1/labels/masks/v1.tar,"Video-layout preview still for scene063.phase1 (interaction, hard, RPX-DS 0.621)."
