# schema_version=2 primary=mean_pn feature_set=v1.0 generator=rpx_benchmark.data.esd_scoring
scene_id,phase,n_frames_used,score_mean_pn,score_median_pn,score_max_pn,percentile_mean_pn,percentile_median_pn,percentile_max_pn,tier_mean_pn,tier_median_pn,tier_max_pn,score,percentile,tier,consensus_tier,confidence,weight_flip_rate,cat_annotation_effort,cat_scene_complexity,cat_occlusion,cat_depth_quality,cat_photometric_conflict,cat_temporal_stability,cat_camera_motion,cat_fisheye_stereo
scene58.rec.in,1,250,0.5411,0.41333333333333333,0.9983333333333333,0.6066666666666667,0.32666666666666666,0.9333333333333333,medium,easy,hard,0.5411,0.6066666666666667,medium,easy,low,0.548,0.8049999999999999,0.34833333333333333,0.9538888888888888,0.38583333333333336,0.2733333333333333,0.9416666666666668,0.126,0.37533333333333335
scene58.rec.in,2,250,0.4152333333333333,0.49666666666666665,0.9166666666666666,0.21,0.49333333333333335,0.21333333333333335,easy,medium,easy,0.4152333333333333,0.21,easy,easy,medium,0.39,0.16333333333333333,0.5722222222222223,0.7227777777777776,0.4191666666666667,0.22583333333333333,0.38888888888888884,0.7113333333333334,0.3486666666666666
scene59.rec.in,0,250,0.39533333333333337,0.285,0.9433333333333334,0.15333333333333332,0.07,0.33666666666666667,easy,easy,medium,0.39533333333333337,0.15333333333333332,easy,easy,medium,0.414,0.16333333333333333,0.5722222222222223,0.88,0.3616666666666667,0.46166666666666667,0.4255555555555555,0.43533333333333335,0.32733333333333337
scene59.rec.in,1,250,0.46447499999999997,0.4266666666666667,0.9866666666666667,0.38,0.35333333333333333,0.74,medium,medium,hard,0.46447499999999997,0.38,medium,medium,medium,0.436,0.39749999999999996,0.3933333333333333,0.7277777777777777,0.5941666666666667,0.585,0.7522222222222221,0.22199999999999998,0.37866666666666665
scene59.rec.in,2,250,0.4221333333333334,0.38666666666666666,1.0,0.23666666666666666,0.25,0.9733333333333334,easy,easy,hard,0.4221333333333334,0.23666666666666666,easy,easy,medium,0.414,0.16333333333333333,0.5722222222222223,0.2644444444444444,0.6608333333333334,0.4766666666666667,0.3688888888888889,0.7619999999999999,0.3373333333333333
scene6.ecsn.4f.sofa,0,250,0.5482416666666667,0.475,1.0,0.6266666666666667,0.44333333333333336,0.9766666666666667,medium,medium,hard,0.5482416666666667,0.6266666666666667,medium,medium,medium,0.468,0.7091666666666667,0.5722222222222223,0.92,0.4725,0.5758333333333333,0.24,0.5053333333333334,0.31999999999999995
scene6.ecsn.4f.sofa,1,250,0.41505,0.285,0.9966666666666667,0.20333333333333334,0.07333333333333333,0.8966666666666666,easy,easy,hard,0.41505,0.20333333333333334,easy,easy,high,0.037,0.68,0.5722222222222223,0.3855555555555556,0.5058333333333334,0.775,0.3138888888888889,0.017333333333333333,0.13866666666666666
scene6.ecsn.4f.sofa,2,250,0.5053916666666667,0.5333333333333333,0.9666666666666667,0.51,0.57,0.52,medium,medium,medium,0.5053916666666667,0.51,medium,medium,medium,0.404,0.5291666666666667,0.5722222222222223,0.10444444444444444,0.69,0.6766666666666667,0.4155555555555555,0.73,0.2793333333333333
scene60.rec.in,0,250,0.4056333333333333,0.39,1.0,0.17333333333333334,0.25333333333333335,0.98,easy,easy,hard,0.4056333333333333,0.17333333333333334,easy,easy,low,0.515,0.16333333333333333,0.5722222222222223,0.9066666666666667,0.2866666666666667,0.27,0.4477777777777778,0.6346666666666667,0.304
scene60.rec.in,1,250,0.4658083333333333,0.44,0.9,0.38666666666666666,0.39,0.16333333333333333,medium,medium,easy,0.4658083333333333,0.38666666666666666,medium,medium,low,0.583,0.4508333333333333,0.4183333333333333,0.5983333333333333,0.5283333333333333,0.31333333333333335,0.8622222222222223,0.2866666666666667,0.392
scene60.rec.in,2,250,0.3836333333333333,0.3566666666666667,0.9066666666666666,0.13333333333333333,0.18333333333333332,0.17,easy,easy,easy,0.3836333333333333,0.13333333333333333,easy,easy,medium,0.25,0.16333333333333333,0.5722222222222223,0.3288888888888889,0.46416666666666667,0.22666666666666668,0.3644444444444444,0.7033333333333334,0.36066666666666664
scene61.ecsw.axxess-atrium,0,250,0.6531666666666667,0.6633333333333333,0.9866666666666667,0.9633333333333334,0.89,0.7433333333333333,hard,hard,hard,0.6531666666666667,0.9633333333333334,hard,hard,high,0.059,0.7866666666666666,0.5722222222222223,0.9777777777777779,0.5966666666666667,0.5183333333333333,0.30444444444444446,0.6586666666666667,0.5873333333333334
scene61.ecsw.axxess-atrium,1,250,0.6990416666666667,0.72,0.98,0.9966666666666667,0.9766666666666667,0.66,hard,hard,medium,0.6990416666666667,0.9966666666666667,hard,hard,high,0.0,0.7441666666666666,0.4672222222222222,0.7833333333333333,0.7908333333333333,0.7083333333333333,0.5894444444444445,0.7233333333333333,0.6766666666666666
scene61.ecsw.axxess-atrium,2,250,0.6443166666666665,0.6766666666666666,0.99,0.95,0.9,0.7933333333333333,hard,hard,hard,0.6443166666666665,0.95,hard,hard,high,0.018,0.6166666666666667,0.5722222222222223,0.5072222222222221,0.8258333333333334,0.6633333333333333,0.27777777777777773,0.8633333333333333,0.6639999999999999
scene62.ecsw.axxess-atrium,0,250,0.6344916666666667,0.7033333333333334,0.9733333333333334,0.9166666666666666,0.96,0.5933333333333334,hard,hard,medium,0.6344916666666667,0.9166666666666666,hard,hard,high,0.015,0.5891666666666666,0.5722222222222223,0.7377777777777778,0.855,0.6783333333333333,0.3088888888888888,0.676,0.6453333333333333
scene62.ecsw.axxess-atrium,1,250,0.656925,0.6933333333333334,0.9833333333333333,0.97,0.9366666666666666,0.7066666666666667,hard,hard,hard,0.656925,0.97,hard,hard,high,0.022,0.7175,0.3838888888888889,0.43555555555555553,0.8658333333333333,0.62,0.7188888888888889,0.6100000000000001,0.71
scene62.ecsw.axxess-atrium,2,250,0.6476666666666667,0.6333333333333333,0.9966666666666667,0.9566666666666667,0.8266666666666667,0.9,hard,hard,hard,0.6476666666666667,0.9566666666666667,hard,hard,high,0.097,0.7966666666666666,0.4061111111111111,0.2233333333333333,0.8825,0.5933333333333333,0.595,0.6613333333333333,0.6506666666666666
scene63.ecsw.axxess-atrium,0,250,0.7262,0.8666666666666667,0.9966666666666667,1.0,1.0,0.9033333333333333,hard,hard,hard,0.7262,1.0,hard,hard,high,0.006,0.78,0.33555555555555555,0.9477777777777777,0.66,0.345,0.9888888888888889,0.866,0.6460000000000001
scene63.ecsw.axxess-atrium,1,250,0.6209749999999999,0.6066666666666667,0.99,0.8866666666666667,0.76,0.7966666666666666,hard,hard,hard,0.6209749999999999,0.8866666666666667,hard,hard,high,0.077,0.6275,0.3933333333333333,0.4177777777777778,0.8566666666666667,0.8616666666666666,0.7933333333333333,0.376,0.7253333333333334
scene63.ecsw.axxess-atrium,2,250,0.5663750000000001,0.6066666666666667,1.0,0.71,0.7633333333333333,0.9833333333333333,hard,hard,hard,0.5663750000000001,0.71,hard,hard,medium,0.104,0.39749999999999996,0.4266666666666667,0.21555555555555553,0.875,0.6950000000000001,0.5555555555555556,0.6906666666666667,0.726
scene64.ecsw.axxess-atrium,0,250,0.4711333333333333,0.5466666666666666,0.9433333333333334,0.4066666666666667,0.5966666666666667,0.34,medium,medium,medium,0.4711333333333333,0.4066666666666667,medium,medium,low,0.537,0.16333333333333333,0.5722222222222223,0.43111111111111117,0.7808333333333333,0.6216666666666667,0.26333333333333336,0.5846666666666666,0.6506666666666667
scene64.ecsw.axxess-atrium,1,250,0.4714833333333333,0.5466666666666666,0.9533333333333334,0.41,0.6,0.41333333333333333,medium,medium,medium,0.4714833333333333,0.41,medium,medium,low,0.509,0.16333333333333333,0.38222222222222224,0.33222222222222225,0.7608333333333333,0.6733333333333333,0.5283333333333333,0.5546666666666666,0.6926666666666668
scene64.ecsw.axxess-atrium,2,250,0.47563333333333335,0.51,0.9766666666666667,0.4266666666666667,0.52,0.63,medium,medium,medium,0.47563333333333335,0.4266666666666667,medium,medium,medium,0.469,0.16333333333333333,0.5722222222222223,0.2333333333333333,0.8066666666666666,0.62,0.33888888888888885,0.6559999999999999,0.6626666666666667
scene65.ecsw.axxess-atrium,0,250,0.5003333333333333,0.7066666666666667,0.9333333333333333,0.48,0.9633333333333334,0.28,medium,hard,easy,0.5003333333333333,0.48,medium,easy,medium,0.246,0.16333333333333333,0.5722222222222223,0.79,0.5125,0.6433333333333333,0.4488888888888889,0.696,0.6133333333333334
scene65.ecsw.axxess-atrium,1,250,0.5005833333333333,0.5916666666666667,0.9933333333333333,0.48333333333333334,0.7166666666666667,0.8366666666666667,medium,hard,hard,0.5005833333333333,0.48333333333333334,medium,hard,medium,0.228,0.16333333333333333,0.4672222222222222,0.5694444444444445,0.7825,0.7716666666666667,0.6116666666666667,0.42000000000000004,0.7213333333333334
scene65.ecsw.axxess-atrium,2,250,0.4728333333333333,0.5066666666666667,0.9933333333333333,0.41333333333333333,0.5,0.84,medium,medium,hard,0.4728333333333333,0.41333333333333333,medium,medium,medium,0.499,0.16333333333333333,0.5722222222222223,0.18000000000000002,0.8158333333333333,0.7033333333333334,0.4888888888888889,0.5626666666666666,0.6386666666666666
scene66.ecsw.3f.dept,0,250,0.4320833333333333,0.53,0.9666666666666667,0.29333333333333333,0.56,0.5233333333333333,easy,medium,medium,0.4320833333333333,0.29333333333333333,easy,medium,medium,0.34,0.16333333333333333,0.5722222222222223,0.5683333333333334,0.6258333333333334,0.86,0.35777777777777775,0.36533333333333334,0.4993333333333333
scene66.ecsw.3f.dept,1,250,0.3977333333333333,0.29,0.9933333333333333,0.15666666666666668,0.09,0.8433333333333334,easy,easy,hard,0.3977333333333333,0.15666666666666668,easy,easy,medium,0.418,0.16333333333333333,0.5722222222222223,0.27999999999999997,0.7899999999999999,0.9083333333333333,0.37888888888888883,0.094,0.5513333333333332
scene66.ecsw.3f.dept,2,250,0.4650333333333333,0.51,0.9833333333333333,0.38333333333333336,0.5233333333333333,0.71,medium,medium,hard,0.4650333333333333,0.38333333333333336,medium,medium,medium,0.49,0.16333333333333333,0.3627777777777778,0.27999999999999997,0.7483333333333333,0.825,0.8705555555555556,0.46799999999999997,0.5233333333333333
scene67.ecsw.3f.dept,0,250,0.5627666666666665,0.6366666666666667,0.9833333333333333,0.68,0.83,0.7133333333333334,hard,hard,hard,0.5627666666666665,0.68,hard,hard,medium,0.19,0.46166666666666667,0.40444444444444444,0.8794444444444444,0.5158333333333334,0.7533333333333333,0.7944444444444444,0.5093333333333334,0.512
scene67.ecsw.3f.dept,1,250,0.51695,0.6133333333333333,0.99,0.5366666666666666,0.7733333333333333,0.8,medium,hard,hard,0.51695,0.5366666666666666,medium,hard,medium,0.485,0.46,0.44722222222222224,0.6127777777777778,0.715,0.9633333333333334,0.7505555555555556,0.09666666666666666,0.5393333333333332
scene67.ecsw.3f.dept,2,250,0.579525,0.52,0.9866666666666667,0.74,0.5433333333333333,0.7466666666666667,hard,medium,hard,0.579525,0.74,hard,hard,medium,0.413,0.7575000000000001,0.5722222222222223,0.41222222222222227,0.6525,0.7316666666666667,0.5861111111111111,0.344,0.5
scene68.ecsw.3f.dept,0,250,0.3925333333333333,0.43666666666666665,0.9133333333333333,0.14666666666666667,0.37666666666666665,0.19666666666666666,easy,medium,easy,0.3925333333333333,0.14666666666666667,easy,easy,medium,0.365,0.16333333333333333,0.5722222222222223,0.5044444444444444,0.4091666666666666,0.675,0.4466666666666666,0.30733333333333335,0.526
scene68.ecsw.3f.dept,1,250,0.4436333333333333,0.43333333333333335,0.9966666666666667,0.33666666666666667,0.37,0.9066666666666666,medium,medium,hard,0.4436333333333333,0.33666666666666667,medium,medium,medium,0.454,0.16333333333333333,0.4672222222222222,0.3866666666666667,0.7675000000000001,0.9366666666666666,0.855,0.14266666666666666,0.5286666666666666
scene68.ecsw.3f.dept,2,250,0.4361333333333333,0.38,0.9566666666666667,0.31333333333333335,0.23666666666666666,0.43666666666666665,easy,easy,medium,0.4361333333333333,0.31333333333333335,easy,easy,medium,0.4,0.16333333333333333,0.40055555555555555,0.3088888888888889,0.7658333333333333,0.8416666666666666,0.7094444444444444,0.3266666666666667,0.508
scene69.ecsw.3f.dept,0,250,0.41598333333333337,0.42,0.9266666666666666,0.21666666666666667,0.33666666666666667,0.25333333333333335,easy,medium,easy,0.41598333333333337,0.21666666666666667,easy,easy,medium,0.484,0.16333333333333333,0.40055555555555555,0.4066666666666667,0.6266666666666667,0.7633333333333334,0.7866666666666667,0.2673333333333333,0.4706666666666667
scene69.ecsw.3f.dept,1,250,0.42253333333333337,0.43666666666666665,0.99,0.24,0.38,0.8033333333333333,easy,medium,hard,0.42253333333333337,0.24,easy,easy,medium,0.483,0.16333333333333333,0.4266666666666667,0.3522222222222222,0.7883333333333334,0.8816666666666666,0.7744444444444444,0.11533333333333336,0.514
scene69.ecsw.3f.dept,2,250,0.5588333333333334,0.57,0.9933333333333333,0.6666666666666666,0.6466666666666666,0.8466666666666667,medium,medium,hard,0.5588333333333334,0.6666666666666666,medium,medium,medium,0.413,0.6633333333333333,0.5722222222222223,0.17444444444444443,0.6841666666666666,0.7816666666666667,0.6088888888888888,0.5159999999999999,0.43066666666666664
scene7.ecsn.4f.sofa,0,250,0.564525,0.57,0.9766666666666667,0.7033333333333334,0.65,0.6333333333333333,hard,medium,medium,0.564525,0.7033333333333334,hard,medium,low,0.518,0.6475,0.5722222222222223,0.846111111111111,0.65,0.615,0.4577777777777778,0.5146666666666666,0.27799999999999997
scene7.ecsn.4f.sofa,1,250,0.53335,0.49,0.96,0.5833333333333334,0.48,0.47333333333333333,medium,medium,medium,0.53335,0.5833333333333334,medium,medium,low,0.557,0.8,0.38666666666666666,0.4166666666666667,0.8233333333333334,0.7316666666666667,0.8316666666666667,0.10800000000000001,0.182
scene7.ecsn.4f.sofa,2,250,0.4589333333333333,0.4866666666666667,0.9933333333333333,0.36333333333333334,0.4633333333333333,0.85,medium,medium,hard,0.4589333333333333,0.36333333333333334,medium,medium,medium,0.491,0.16333333333333333,0.40055555555555555,0.23111111111111113,0.8516666666666667,0.7749999999999999,0.7294444444444445,0.7073333333333334,0.27199999999999996
scene70.ecsw.3f.dept,0,250,0.4133833333333333,0.5133333333333333,0.8766666666666667,0.19666666666666666,0.5266666666666666,0.11333333333333333,easy,medium,easy,0.4133833333333333,0.19666666666666666,easy,easy,medium,0.438,0.16333333333333333,0.5722222222222223,0.695,0.48416666666666663,0.7416666666666667,0.4633333333333333,0.35133333333333333,0.41
scene70.ecsw.3f.dept,1,250,0.56105,0.5866666666666667,0.99,0.6733333333333333,0.69,0.8066666666666666,hard,hard,hard,0.56105,0.6733333333333333,hard,hard,medium,0.494,0.625,0.33111111111111113,0.5672222222222222,0.7258333333333333,0.9516666666666667,0.9272222222222223,0.19466666666666665,0.44733333333333325
scene70.ecsw.3f.dept,2,250,0.5628333333333333,0.5666666666666667,0.96,0.6833333333333333,0.6433333333333333,0.4766666666666667,hard,medium,medium,0.5628333333333333,0.6833333333333333,hard,medium,medium,0.477,0.6333333333333333,0.3361111111111111,0.4938888888888889,0.6641666666666667,0.8899999999999999,0.6900000000000001,0.4073333333333333,0.49000000000000005
scene71.ecsw.atriumStairs,0,250,0.438075,0.29333333333333333,0.8266666666666667,0.32,0.1,0.05333333333333334,easy,easy,easy,0.438075,0.32,easy,easy,high,0.098,0.5925,0.5722222222222223,0.7816666666666666,0.2708333333333333,0.22166666666666668,0.2011111111111111,0.262,0.4326666666666667
scene71.ecsw.atriumStairs,1,250,0.38138333333333335,0.285,0.72,0.12666666666666668,0.07666666666666666,0.006666666666666667,easy,easy,easy,0.38138333333333335,0.12666666666666668,easy,easy,high,0.008,0.5233333333333333,0.5722222222222223,0.6172222222222222,0.31916666666666665,0.22,0.20777777777777776,0.04666666666666667,0.442
scene71.ecsw.atriumStairs,2,250,0.3298333333333333,0.30333333333333334,0.7633333333333333,0.03,0.11333333333333333,0.016666666666666666,easy,easy,easy,0.3298333333333333,0.03,easy,easy,high,0.02,0.16333333333333333,0.5722222222222223,0.16444444444444442,0.4608333333333333,0.28,0.2088888888888889,0.36266666666666664,0.516
scene72.ecsw.atriumStairs,0,250,0.41558333333333336,0.4033333333333333,0.89,0.21333333333333335,0.30333333333333334,0.13,easy,easy,easy,0.41558333333333336,0.21333333333333335,easy,easy,medium,0.14,0.41333333333333333,0.5722222222222223,0.5672222222222222,0.14166666666666666,0.16666666666666666,0.30222222222222217,0.5660000000000001,0.4706666666666667
scene72.ecsw.atriumStairs,1,250,0.5040666666666667,0.42333333333333334,0.9166666666666666,0.49333333333333335,0.35,0.21666666666666667,medium,medium,easy,0.5040666666666667,0.49333333333333335,medium,medium,medium,0.303,0.8016666666666666,0.3788888888888889,0.21666666666666665,0.4091666666666667,0.3883333333333333,0.5950000000000001,0.2546666666666667,0.5726666666666667
scene72.ecsw.atriumStairs,2,250,0.5246833333333333,0.4666666666666667,0.96,0.5566666666666666,0.43,0.48,medium,medium,medium,0.5246833333333333,0.5566666666666666,medium,medium,low,0.529,0.7733333333333333,0.3644444444444444,0.11222222222222222,0.39166666666666666,0.20833333333333331,0.7794444444444445,0.5546666666666666,0.504
scene73.ecsw.atriumStairs,0,250,0.45696666666666663,0.285,0.8166666666666667,0.3566666666666667,0.08,0.04,medium,easy,easy,0.45696666666666663,0.3566666666666667,medium,easy,high,0.054,0.7516666666666667,0.5722222222222223,0.5972222222222223,0.21166666666666667,0.32666666666666666,0.22999999999999998,0.19866666666666666,0.45533333333333326
scene73.ecsw.atriumStairs,1,250,0.4947,0.36333333333333334,0.865,0.4633333333333333,0.19666666666666666,0.08333333333333333,medium,easy,easy,0.4947,0.4633333333333333,medium,easy,medium,0.269,0.7749999999999999,0.365,0.1322222222222222,0.41250000000000003,0.29000000000000004,0.6322222222222221,0.33266666666666667,0.55
scene73.ecsw.atriumStairs,2,250,0.43081666666666657,0.2966666666666667,0.8966666666666666,0.2833333333333333,0.11,0.14666666666666667,easy,easy,easy,0.43081666666666657,0.2833333333333333,easy,easy,high,0.062,0.6866666666666666,0.355,0.0911111111111111,0.41333333333333333,0.2816666666666667,0.47444444444444445,0.11533333333333333,0.6166666666666667
scene74.ecsw.atriumStairs,0,250,0.45802499999999996,0.41,0.9933333333333333,0.36,0.31666666666666665,0.8533333333333334,medium,easy,hard,0.45802499999999996,0.36,medium,easy,medium,0.483,0.39749999999999996,0.3922222222222222,0.8538888888888888,0.33666666666666667,0.36833333333333335,0.6022222222222222,0.3766666666666667,0.4886666666666667
scene74.ecsw.atriumStairs,1,250,0.5460333333333333,0.6166666666666667,1.0,0.62,0.7933333333333333,0.9866666666666667,medium,hard,hard,0.5460333333333333,0.62,medium,hard,low,0.501,0.5833333333333333,0.44722222222222224,0.20888888888888887,0.6,0.49,0.46388888888888885,0.6786666666666666,0.6413333333333333
scene74.ecsw.atriumStairs,2,250,0.47875833333333334,0.4666666666666667,0.9466666666666667,0.43,0.43333333333333335,0.37,medium,medium,medium,0.47875833333333334,0.43,medium,medium,medium,0.324,0.6458333333333333,0.3711111111111111,0.10444444444444444,0.4716666666666667,0.5183333333333333,0.41333333333333333,0.376,0.6213333333333334
scene75.ecsw.atriumStairs,0,250,0.3249333333333333,0.31666666666666665,0.7633333333333333,0.02666666666666667,0.13666666666666666,0.02,easy,easy,easy,0.3249333333333333,0.02666666666666667,easy,easy,high,0.006,0.16333333333333333,0.5722222222222223,0.28444444444444444,0.34,0.33,0.21555555555555558,0.37733333333333335,0.4693333333333333
scene75.ecsw.atriumStairs,1,250,0.3728333333333333,0.32666666666666666,0.8933333333333333,0.10333333333333333,0.15,0.13333333333333333,easy,easy,easy,0.3728333333333333,0.10333333333333333,easy,easy,medium,0.217,0.16333333333333333,0.40444444444444444,0.1011111111111111,0.4941666666666667,0.3566666666666667,0.6533333333333333,0.418,0.5619999999999999
scene75.ecsw.atriumStairs,2,250,0.4087333333333333,0.4766666666666667,1.0,0.18666666666666668,0.44666666666666666,0.99,easy,medium,hard,0.4087333333333333,0.18666666666666668,easy,easy,low,0.554,0.16333333333333333,0.3577777777777778,0.09777777777777778,0.4925,0.4733333333333334,0.7488888888888888,0.48,0.6666666666666666
scene76.gaming2,0,250,0.5760833333333333,0.6466666666666666,0.9133333333333333,0.7333333333333333,0.86,0.2,hard,hard,easy,0.5760833333333333,0.7333333333333333,hard,hard,medium,0.4,0.6433333333333333,0.5722222222222223,0.875,0.5191666666666666,0.735,0.24444444444444446,0.5726666666666667,0.47133333333333327
scene76.gaming2,1,250,0.4530416666666667,0.39166666666666666,0.94,0.3466666666666667,0.2633333333333333,0.31333333333333335,medium,easy,easy,0.4530416666666667,0.3466666666666667,medium,easy,medium,0.279,0.5391666666666667,0.5722222222222223,0.34555555555555556,0.6441666666666667,0.7183333333333333,0.3316666666666666,0.04666666666666667,0.5226666666666666
scene76.gaming2,2,250,0.5571916666666666,0.58,0.9666666666666667,0.6633333333333333,0.67,0.5266666666666666,medium,hard,medium,0.5571916666666666,0.6633333333333333,medium,medium,medium,0.342,0.5291666666666667,0.4511111111111111,0.2788888888888889,0.7066666666666666,0.7583333333333333,0.7966666666666667,0.5346666666666666,0.5133333333333334
scene77.gaming2,0,250,0.5137916666666668,0.53,0.8966666666666666,0.5233333333333333,0.5633333333333334,0.15,medium,medium,easy,0.5137916666666668,0.5233333333333333,medium,medium,medium,0.318,0.5491666666666667,0.5722222222222223,0.7999999999999999,0.45749999999999996,0.4983333333333333,0.2288888888888889,0.5213333333333333,0.4626666666666666
scene77.gaming2,1,250,0.4457916666666667,0.39166666666666666,0.8933333333333333,0.34,0.26666666666666666,0.13666666666666666,medium,easy,easy,0.4457916666666667,0.34,medium,easy,medium,0.224,0.5391666666666667,0.5722222222222223,0.3633333333333333,0.6975000000000001,0.635,0.21444444444444444,0.049333333333333326,0.522
scene77.gaming2,2,250,0.4260333333333333,0.5433333333333333,0.9266666666666666,0.2633333333333333,0.5866666666666667,0.25666666666666665,easy,medium,easy,0.4260333333333333,0.2633333333333333,easy,easy,medium,0.376,0.16333333333333333,0.5722222222222223,0.20555555555555557,0.615,0.6966666666666667,0.25333333333333335,0.6793333333333333,0.4993333333333333
scene78.gaming2,0,250,0.5320583333333334,0.485,0.9566666666666667,0.5766666666666667,0.4533333333333333,0.44,medium,medium,medium,0.5320583333333334,0.5766666666666667,medium,medium,medium,0.428,0.5858333333333333,0.5722222222222223,0.8211111111111111,0.35,0.5266666666666666,0.24666666666666667,0.6346666666666667,0.4613333333333333
scene78.gaming2,1,250,0.4732416666666666,0.4,0.97,0.42,0.28,0.5566666666666666,medium,easy,medium,0.4732416666666666,0.42,medium,medium,medium,0.461,0.5391666666666667,0.41055555555555556,0.35888888888888887,0.7808333333333334,0.7333333333333334,0.5611111111111111,0.004666666666666667,0.5353333333333333
scene78.gaming2,2,250,0.4681333333333333,0.64,0.96,0.3933333333333333,0.8466666666666667,0.48333333333333334,medium,hard,medium,0.4681333333333333,0.3933333333333333,medium,medium,low,0.508,0.16333333333333333,0.5722222222222223,0.18333333333333332,0.6983333333333334,0.7,0.48333333333333334,0.7660000000000001,0.5006666666666667
scene79.gaming2,0,250,0.51685,0.49333333333333335,0.91,0.5333333333333333,0.49,0.18,medium,medium,easy,0.51685,0.5333333333333333,medium,medium,medium,0.348,0.63,0.5722222222222223,0.6616666666666666,0.44916666666666666,0.685,0.20333333333333334,0.41466666666666674,0.48533333333333334
scene79.gaming2,1,250,0.4876916666666667,0.46,1.0,0.4533333333333333,0.41333333333333333,0.9933333333333333,medium,medium,hard,0.4876916666666667,0.4533333333333333,medium,medium,low,0.503,0.5591666666666666,0.5722222222222223,0.37666666666666665,0.6416666666666666,0.9583333333333333,0.4255555555555555,0.09866666666666665,0.4993333333333333
scene79.gaming2,2,250,0.5648916666666667,0.6566666666666666,0.9333333333333333,0.7066666666666667,0.88,0.2833333333333333,hard,hard,easy,0.5648916666666667,0.7066666666666667,hard,hard,medium,0.453,0.6091666666666666,0.5722222222222223,0.1411111111111111,0.7091666666666667,0.8366666666666667,0.4811111111111111,0.6306666666666667,0.5013333333333334
scene8.ecsn.4f.sofa,0,250,0.5396499999999999,0.5066666666666667,0.9566666666666667,0.6033333333333334,0.5033333333333333,0.44333333333333336,medium,medium,medium,0.5396499999999999,0.6033333333333334,medium,medium,medium,0.396,0.78,0.5722222222222223,0.6872222222222222,0.5166666666666666,0.5566666666666666,0.34888888888888886,0.438,0.2586666666666667
scene8.ecsn.4f.sofa,1,250,0.33193333333333336,0.3383333333333333,0.9866666666666667,0.03333333333333333,0.15666666666666668,0.75,easy,easy,hard,0.33193333333333336,0.03333333333333333,easy,easy,high,0.041,0.16333333333333333,0.44722222222222224,0.3499999999999999,0.7,0.6583333333333333,0.5227777777777778,0.14333333333333337,0.182
scene8.ecsn.4f.sofa,2,250,0.4263333333333333,0.43,0.9833333333333333,0.26666666666666666,0.36333333333333334,0.7166666666666667,easy,medium,hard,0.4263333333333333,0.26666666666666666,easy,easy,medium,0.466,0.16333333333333333,0.5722222222222223,0.14444444444444443,0.72,0.8216666666666667,0.42111111111111105,0.7,0.2826666666666667
scene80.gaming2,0,250,0.5955833333333334,0.5916666666666667,0.9533333333333334,0.81,0.72,0.4166666666666667,hard,hard,medium,0.5955833333333334,0.81,hard,hard,medium,0.415,0.7533333333333333,0.5722222222222223,0.6561111111111111,0.5475,0.7816666666666667,0.28444444444444444,0.562,0.4946666666666667
scene80.gaming2,1,250,0.5319666666666667,0.39,0.98,0.5733333333333334,0.25666666666666665,0.6633333333333333,medium,easy,medium,0.5319666666666667,0.5733333333333334,medium,medium,medium,0.441,0.7016666666666667,0.4116666666666666,0.2622222222222222,0.69,0.9733333333333334,0.5588888888888889,0.2133333333333333,0.4826666666666667
scene80.gaming2,2,250,0.5712083333333334,0.62,0.9433333333333334,0.7233333333333334,0.8066666666666666,0.3433333333333333,hard,hard,medium,0.5712083333333334,0.7233333333333334,hard,hard,low,0.53,0.6808333333333334,0.5722222222222223,0.1211111111111111,0.6016666666666666,0.765,0.3444444444444444,0.7853333333333333,0.47800000000000004
scene81.jsom.garden.pot,0,250,0.6868083333333332,0.785,0.9733333333333334,0.9933333333333333,0.99,0.5966666666666667,hard,hard,medium,0.6868083333333332,0.9933333333333333,hard,hard,high,0.006,0.7358333333333333,0.38833333333333336,0.931111111111111,0.495,0.5783333333333334,0.8377777777777777,0.8019999999999999,0.6286666666666667
scene81.jsom.garden.pot,1,250,0.59095,0.5916666666666667,0.96,0.77,0.7233333333333334,0.4866666666666667,hard,hard,medium,0.59095,0.77,hard,hard,medium,0.276,0.665,0.4183333333333333,0.5705555555555556,0.63,0.5783333333333334,0.8488888888888888,0.38533333333333336,0.608
scene81.jsom.garden.pot,2,250,0.6050666666666666,0.6366666666666667,0.9333333333333333,0.8366666666666667,0.8333333333333334,0.2866666666666667,hard,hard,easy,0.6050666666666666,0.8366666666666667,hard,hard,medium,0.149,0.6666666666666666,0.4672222222222222,0.25333333333333335,0.6108333333333333,0.5183333333333333,0.6772222222222223,0.8099999999999999,0.5780000000000001
scene82.jsom.garden.pot,0,250,0.6814833333333333,0.7733333333333333,0.99,0.99,0.9866666666666667,0.81,hard,hard,hard,0.6814833333333333,0.99,hard,hard,high,0.031,0.7933333333333333,0.39666666666666667,0.9205555555555556,0.44916666666666666,0.4766666666666667,0.938888888888889,0.7953333333333333,0.522
scene82.jsom.garden.pot,1,250,0.5802,0.49,0.9616666666666667,0.7433333333333333,0.48333333333333334,0.49333333333333335,hard,medium,medium,0.5802,0.7433333333333333,hard,medium,low,0.523,0.77,0.3594444444444444,0.34,0.6125,0.6016666666666667,0.9216666666666667,0.34199999999999997,0.5393333333333333
