scene_id,phase,score_mean_pn,tier_mean_pn,score_median_pn,tier_median_pn,score_max_pn,tier_max_pn,score_top3_mean_pn,tier_top3_mean_pn,score_pca_pc1,tier_pca_pc1,tier_kmeans3,raw_cluster_kmeans3,tier_kmeans5,raw_cluster_kmeans5,tier_kmeans8,raw_cluster_kmeans8,tier_gmm3,raw_cluster_gmm3,tier_ward3,raw_cluster_ward3,tier_dbscan,raw_cluster_dbscan,consensus_tier,n_distinct_tiers
scene81.jsom.garden.pot,1,0.5493203641351789,hard,0.5084175084175084,medium,0.9730639730639731,medium,0.9169472502805837,medium,0.9026169119378578,hard,easy,2,easy,4,medium,1,medium,1,easy,0,degenerate,-1,medium,3
scene81.jsom.garden.pot,2,0.5909090909090908,hard,0.6430976430976431,hard,0.9326599326599326,easy,0.914702581369248,medium,0.23887997747417067,medium,easy,2,easy,4,medium,1,easy,2,easy,0,degenerate,-1,easy,3
scene82.jsom.garden.pot,0,0.654071579997506,hard,0.7676767676767676,hard,0.98989898989899,hard,0.978675645342312,hard,5.183670723428196,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,hard,3
scene82.jsom.garden.pot,1,0.535166479610924,medium,0.4882154882154882,medium,0.9663299663299664,medium,0.9607182940516273,hard,3.255896889753971,hard,hard,1,medium,2,medium,0,medium,1,hard,2,degenerate,-1,medium,2
scene82.jsom.garden.pot,2,0.5636613044020451,hard,0.7037037037037037,hard,0.8956228956228957,easy,0.8709315375982043,easy,-0.19596980980303155,medium,easy,2,easy,1,medium,1,easy,2,easy,0,degenerate,-1,easy,3
scene83.jsom.garden.pot,0,0.6174086544456915,hard,0.6380471380471381,hard,0.9932659932659933,hard,0.9842873176206509,hard,3.525214754611986,hard,medium,0,hard,0,hard,3,hard,0,easy,0,degenerate,-1,hard,3
scene83.jsom.garden.pot,1,0.6094276094276093,hard,0.6868686868686869,hard,0.9865319865319865,hard,0.9708193041526375,hard,3.288763461638213,hard,hard,1,medium,2,medium,0,medium,1,hard,2,degenerate,-1,hard,2
scene83.jsom.garden.pot,2,0.5361641102381843,medium,0.5858585858585859,hard,0.9730639730639731,medium,0.9203142536475871,medium,-0.3549065692356433,medium,easy,2,easy,4,medium,2,easy,2,easy,0,degenerate,-1,medium,3
scene84.jsom.garden.pot,0,0.583364509290435,hard,0.6094276094276094,hard,1.0,hard,0.9943883277216611,hard,3.276405374274216,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,hard,3
scene84.jsom.garden.pot,1,0.6038782890634743,hard,0.6026936026936027,hard,0.9966329966329966,hard,0.9528619528619529,hard,1.0347843986869831,hard,easy,2,easy,4,medium,2,medium,1,easy,0,degenerate,-1,hard,3
scene84.jsom.garden.pot,2,0.543459284200025,medium,0.6397306397306397,hard,0.9663299663299664,medium,0.9191919191919192,medium,-0.807469843422183,medium,easy,2,easy,4,medium,2,easy,2,easy,0,degenerate,-1,medium,3
scene85.jsom.garden.pot,0,0.5814315999501186,hard,0.5858585858585859,hard,0.9932659932659933,hard,0.9865319865319865,hard,3.826383186232299,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,hard,3
scene85.jsom.garden.pot,1,0.6096770170844246,hard,0.6127946127946128,hard,0.9259259259259259,easy,0.9214365881032548,medium,1.9285204436523962,hard,hard,1,easy,4,medium,0,medium,1,easy,0,degenerate,-1,hard,3
scene85.jsom.garden.pot,2,0.541339319117097,medium,0.6161616161616161,hard,0.9225589225589226,easy,0.9158249158249158,medium,-0.7991771188412233,medium,easy,2,easy,4,medium,2,easy,2,easy,0,degenerate,-1,easy,3
scene86.jsom.atrium,0,0.5985783763561541,hard,0.6430976430976431,hard,0.9966329966329966,hard,0.9910213243546577,hard,1.6080964100912472,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,hard,3
scene86.jsom.atrium,1,0.5321735877291432,medium,0.5185185185185185,medium,0.936026936026936,easy,0.89337822671156,medium,-1.2163054153634663,easy,easy,2,easy,1,easy,6,easy,2,easy,0,degenerate,-1,easy,2
scene86.jsom.atrium,2,0.43496695348547204,easy,0.3771043771043771,easy,0.8148148148148148,easy,0.77665544332211,easy,-1.773062506621432,easy,easy,2,easy,1,easy,5,easy,2,easy,0,degenerate,-1,easy,1
scene87.jsom.atrium,0,0.5640977678014715,hard,0.6868686868686869,hard,0.9865319865319865,hard,0.9528619528619529,hard,4.005646421743757,hard,hard,1,medium,2,hard,3,medium,1,hard,2,degenerate,-1,hard,2
scene87.jsom.atrium,1,0.6171592467888765,hard,0.6936026936026936,hard,0.9848484848484849,hard,0.9691358024691358,hard,3.9065801922014947,hard,hard,1,medium,2,medium,0,medium,1,hard,2,degenerate,-1,hard,2
scene87.jsom.atrium,2,0.5851727148023445,hard,0.6161616161616161,hard,0.9865319865319865,hard,0.9753086419753086,hard,0.47139726807551036,hard,easy,2,easy,1,easy,5,easy,2,easy,0,degenerate,-1,hard,2
scene88.jsom.atrium,0,0.5793116348671904,hard,0.5218855218855218,medium,0.9797979797979798,medium,0.9775533108866442,hard,2.0586583573602466,hard,medium,0,hard,0,hard,3,hard,0,easy,0,degenerate,-1,hard,3
scene88.jsom.atrium,1,0.6295049258012221,hard,0.696969696969697,hard,0.98989898989899,hard,0.9595959595959597,hard,3.4200425140780766,hard,hard,1,medium,2,medium,0,medium,1,hard,2,degenerate,-1,hard,2
scene88.jsom.atrium,2,0.5664047886270107,hard,0.6094276094276094,hard,0.9326599326599326,easy,0.8989898989898989,medium,-0.009024566275620812,medium,medium,0,easy,1,easy,5,easy,2,easy,0,degenerate,-1,easy,3
scene89.jsom.atrium,0,0.5137174211248284,medium,0.4276094276094276,medium,0.9797979797979798,medium,0.9775533108866442,hard,1.7205959000137494,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,medium,3
scene89.jsom.atrium,1,0.5822421748347673,hard,0.6363636363636364,hard,0.9427609427609428,medium,0.8978675645342312,medium,0.9210503067853045,hard,medium,0,hard,0,easy,5,medium,1,easy,0,degenerate,-1,hard,3
scene89.jsom.atrium,2,0.5634118967452301,hard,0.5791245791245792,hard,0.9494949494949495,medium,0.9416386083052749,medium,0.9353519417635597,hard,medium,0,easy,1,easy,5,medium,1,hard,2,degenerate,-1,hard,3
scene9.ecsn.4f.sofa,0,0.562601321860581,hard,0.5218855218855218,medium,1.0,hard,0.999438832772166,hard,4.9558057026381785,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,hard,3
scene9.ecsn.4f.sofa,1,0.5024317246539468,medium,0.5488215488215489,medium,0.9730639730639731,medium,0.9528619528619529,hard,2.9360940905986177,hard,hard,1,medium,2,medium,0,medium,1,hard,2,degenerate,-1,medium,2
scene9.ecsn.4f.sofa,2,0.49563536600573643,medium,0.4882154882154882,medium,0.9966329966329966,hard,0.9416386083052749,medium,-0.4186248174299603,medium,easy,2,easy,4,medium,2,easy,2,easy,0,degenerate,-1,medium,3
scene90.jsom.atrium,0,0.5361641102381843,medium,0.5589225589225589,medium,0.9831649831649831,hard,0.957351290684624,hard,1.2635502609099711,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,hard,3
scene90.jsom.atrium,1,0.4900236937273974,medium,0.5016835016835017,medium,0.9629629629629629,medium,0.8630751964085297,easy,-1.2715366630884466,easy,easy,2,easy,1,easy,5,easy,2,easy,0,degenerate,-1,easy,2
scene90.jsom.atrium,2,0.46651702207257756,easy,0.44107744107744107,medium,0.9292929292929293,easy,0.9259259259259259,medium,-1.690904955015207,easy,easy,2,easy,1,easy,5,easy,2,easy,0,degenerate,-1,easy,2
scene91.gh.out,0,0.5617283950617283,hard,0.5925925925925926,hard,0.9461279461279462,medium,0.9169472502805837,medium,1.122574038525091,hard,medium,0,hard,0,medium,1,medium,1,easy,0,degenerate,-1,medium,3
scene91.gh.out,1,0.3416261379224342,easy,0.2996632996632997,easy,0.7946127946127947,easy,0.7598204264870931,easy,-1.0696766223116965,medium,easy,2,easy,1,easy,6,easy,2,easy,0,degenerate,-1,easy,2
scene91.gh.out,2,0.5400922808330215,medium,0.622895622895623,hard,0.9427609427609428,medium,0.9124579124579125,medium,-0.05113015988895877,medium,easy,2,easy,1,medium,1,medium,1,easy,0,degenerate,1,medium,3
scene92.gh.out,0,0.46352413019079697,easy,0.4612794612794613,medium,0.835016835016835,easy,0.8215488215488215,easy,-0.4761220333048556,medium,easy,2,easy,1,medium,1,easy,2,easy,0,degenerate,-1,easy,2
scene92.gh.out,1,0.3517894999376481,easy,0.29292929292929293,easy,0.8148148148148148,easy,0.797979797979798,easy,-1.4866740131836977,easy,easy,2,easy,1,easy,6,easy,2,easy,0,degenerate,-1,easy,1
scene92.gh.out,2,0.5286195286195285,medium,0.6262626262626263,hard,0.936026936026936,easy,0.9068462401795735,medium,-0.6709038901744924,medium,easy,2,easy,1,medium,1,easy,2,easy,0,degenerate,1,easy,3
scene93.gh.out,0,0.4735627883776031,medium,0.4444444444444444,medium,0.9191919191919192,easy,0.8855218855218855,easy,0.8548663589480946,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,medium,3
scene93.gh.out,1,0.38945005611672273,easy,0.30303030303030304,easy,0.9663299663299664,medium,0.914702581369248,medium,-0.24216224748019177,medium,easy,2,easy,1,easy,6,easy,2,easy,0,degenerate,-1,easy,2
scene93.gh.out,2,0.48484848484848486,medium,0.5252525252525253,medium,0.9191919191919192,easy,0.8978675645342312,medium,-1.1951275862379562,medium,easy,2,easy,1,medium,1,easy,2,easy,0,degenerate,-1,medium,2
scene94.gh.out,0,0.5082304526748971,medium,0.5016835016835017,medium,0.8754208754208754,easy,0.8619528619528619,easy,0.06573523753860175,medium,easy,2,easy,1,medium,1,easy,2,easy,0,degenerate,-1,easy,2
scene94.gh.out,1,0.2957974809826661,easy,0.234006734006734,easy,0.8552188552188552,easy,0.8058361391694725,easy,-1.615723487102124,easy,easy,2,easy,1,easy,6,easy,2,easy,0,degenerate,-1,easy,1
scene94.gh.out,2,0.5369746851228332,medium,0.6464646464646465,hard,0.9393939393939394,easy,0.888888888888889,easy,-0.15382767117490476,medium,easy,2,easy,1,medium,1,medium,1,easy,0,degenerate,1,easy,3
scene95.gh.out,0,0.5768799102132436,hard,0.6868686868686869,hard,0.9696969696969697,medium,0.9444444444444445,hard,2.2749904868336754,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,hard,3
scene95.gh.out,1,0.4046639231824417,easy,0.3434343434343434,easy,0.9595959595959596,medium,0.8462401795735129,easy,-0.3876032271009094,medium,easy,2,easy,1,easy,6,easy,2,easy,0,degenerate,-1,easy,2
scene95.gh.out,2,0.541588726773912,medium,0.5993265993265994,hard,0.9124579124579124,easy,0.882154882154882,easy,-0.26598654347882666,medium,easy,2,easy,1,medium,1,easy,2,easy,0,degenerate,1,easy,3
scene96.jsom.atrium,0,0.5084798603317121,medium,0.49663299663299665,medium,0.9865319865319865,hard,0.9416386083052749,medium,1.970734924566295,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,medium,3
scene96.jsom.atrium,1,0.5800598578376355,hard,0.6734006734006734,hard,0.9393939393939394,easy,0.8922558922558923,medium,1.6861193341885212,hard,medium,0,hard,0,medium,0,medium,1,easy,0,degenerate,-1,hard,3
scene96.jsom.atrium,2,0.5104127696720289,medium,0.5016835016835017,medium,0.9562289562289562,medium,0.9236812570145904,medium,-0.4255208733511724,medium,easy,2,easy,1,easy,5,easy,2,easy,0,degenerate,-1,medium,2
scene97.jsom.atrium,0,0.4779274223718668,medium,0.4208754208754209,medium,0.9764309764309764,medium,0.9382716049382717,medium,1.915215453365434,hard,medium,0,hard,0,hard,3,medium,1,easy,0,degenerate,-1,medium,3
scene97.jsom.atrium,1,0.4812320738246665,medium,0.5084175084175084,medium,0.9966329966329966,hard,0.9848484848484849,hard,3.443577921278718,hard,hard,1,medium,2,medium,0,medium,1,hard,2,degenerate,-1,medium,2
scene97.jsom.atrium,2,0.47406160369123335,medium,0.4175084175084175,medium,0.9730639730639731,medium,0.9595959595959597,hard,-1.0668522584134592,medium,easy,2,easy,1,easy,5,easy,2,easy,0,degenerate,-1,easy,3
scene98.jsom.atrium,0,0.5390322982915575,medium,0.67003367003367,hard,1.0,hard,0.9977553310886643,hard,3.2815092070543117,hard,medium,0,medium,3,easy,4,hard,0,medium,1,degenerate,-1,hard,3
scene98.jsom.atrium,1,0.45467015837386204,easy,0.4006734006734007,easy,0.8552188552188552,easy,0.8136924803591471,easy,-0.48792750936491336,medium,easy,2,easy,1,easy,5,easy,2,easy,0,degenerate,-1,easy,2
scene98.jsom.atrium,2,0.4804838508542212,medium,0.49663299663299665,medium,0.9696969696969697,medium,0.9292929292929294,medium,-1.0906556911345264,medium,easy,2,easy,1,easy,5,easy,2,easy,0,degenerate,-1,medium,2
scene99.jsom.atrium,0,0.48915076692854464,medium,0.5723905723905723,medium,0.9461279461279462,medium,0.9203142536475871,medium,0.6402908352331189,hard,medium,0,hard,0,easy,5,easy,2,easy,0,degenerate,-1,medium,3
scene99.jsom.atrium,1,0.43758573388203015,easy,0.37037037037037035,easy,0.9090909090909091,easy,0.8333333333333334,easy,0.03897465450866553,medium,easy,2,easy,1,easy,6,easy,2,easy,0,degenerate,-1,easy,2
scene99.jsom.atrium,2,0.46732759695722664,easy,0.4478114478114478,medium,0.9696969696969697,medium,0.8877665544332212,easy,-0.46115446868526877,medium,easy,2,easy,1,easy,5,easy,2,easy,0,degenerate,-1,easy,2
