scene_id,phase,local_mask_id,source_catalog_id,object_name,object_id,mask_source
scene052,phase0,5,82.2,lion,lion.2,scenes/scene052/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase0,6,86,milk_jug,milk_jug,scenes/scene052/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase0,7,107,remote_controller,remote_controller,scenes/scene052/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,1,113.1,scissors,scissors.1,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,2,18.2,boot,boot.2,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,3,66.1,hat,hat.1,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,4,68,helmet,helmet,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,5,82.2,lion,lion.2,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,6,86,milk_jug,milk_jug,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase1,7,107,remote_controller,remote_controller,scenes/scene052/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,1,113.1,scissors,scissors.1,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,2,18.2,boot,boot.2,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,3,66.1,hat,hat.1,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,4,68,helmet,helmet,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,5,82.2,lion,lion.2,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,6,86,milk_jug,milk_jug,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene052,phase2,7,107,remote_controller,remote_controller,scenes/scene052/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,1,127.2,spray_bottle,spray_bottle.2,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,2,67,headphone,headphone,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,3,11.1,basting_brush,basting_brush.1,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,4,70,instant_noodle_packet,instant_noodle_packet,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,5,144.2,towel,towel.2,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,6,72.1,jello_box,jello_box.1,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase0,7,117.1,shoe,shoe.1,scenes/scene053/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,1,127.2,spray_bottle,spray_bottle.2,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,2,67,headphone,headphone,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,3,11.1,basting_brush,basting_brush.1,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,4,70,instant_noodle_packet,instant_noodle_packet,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,5,144.2,towel,towel.2,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,6,72.1,jello_box,jello_box.1,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase1,7,117.1,shoe,shoe.1,scenes/scene053/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,1,127.2,spray_bottle,spray_bottle.2,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,2,67,headphone,headphone,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,3,11.1,basting_brush,basting_brush.1,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,4,70,instant_noodle_packet,instant_noodle_packet,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,5,144.2,towel,towel.2,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,6,72.1,jello_box,jello_box.1,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene053,phase2,7,117.1,shoe,shoe.1,scenes/scene053/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,1,7.1,baking_tray,baking_tray.1,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,2,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,3,102,power_drill,power_drill,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,4,133.2,t-handle,t-handle.2,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,5,84,meat_can,meat_can,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,6,77.1,knife,knife.1,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase0,7,95,pear,pear,scenes/scene054/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,1,7.1,baking_tray,baking_tray.1,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,2,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,3,102,power_drill,power_drill,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,4,133.2,t-handle,t-handle.2,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,5,84,meat_can,meat_can,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,6,77.1,knife,knife.1,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase1,7,95,pear,pear,scenes/scene054/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,1,7.1,baking_tray,baking_tray.1,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,2,121,soft_scrub_cleanser_bottle,soft_scrub_cleanser_bottle,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,3,102,power_drill,power_drill,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,4,133.2,t-handle,t-handle.2,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,5,84,meat_can,meat_can,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,6,77.1,knife,knife.1,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene054,phase2,7,95,pear,pear,scenes/scene054/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,1,105.2,pump_bottle,pump_bottle.2,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,2,38,cracker_box,cracker_box,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,3,114,shampoo_bottle,shampoo_bottle,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,4,73.2,juice_pouch,juice_pouch.2,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,5,96.2,peeler,peeler.2,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,6,122.1,soup_can,soup_can.1,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase0,7,83.5,marker,marker.5,scenes/scene055/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,1,105.2,pump_bottle,pump_bottle.2,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,2,38,cracker_box,cracker_box,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,3,114,shampoo_bottle,shampoo_bottle,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,4,73.2,juice_pouch,juice_pouch.2,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,5,96.2,peeler,peeler.2,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,6,122.1,soup_can,soup_can.1,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase1,7,83.5,marker,marker.5,scenes/scene055/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,1,105.2,pump_bottle,pump_bottle.2,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,2,38,cracker_box,cracker_box,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,3,114,shampoo_bottle,shampoo_bottle,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,4,73.2,juice_pouch,juice_pouch.2,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,5,96.2,peeler,peeler.2,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,6,122.1,soup_can,soup_can.1,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene055,phase2,7,83.5,marker,marker.5,scenes/scene055/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,1,74,kettle,kettle,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,2,63.2,hammer,hammer.2,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,3,20.1,bowl,bowl.1,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,4,147,umbrella,umbrella,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,5,1,air_duster_can,air_duster_can,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,6,109,root_beer_bottle,root_beer_bottle,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase0,7,142,toothpaste,toothpaste,scenes/scene056/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,1,74,kettle,kettle,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,2,63.2,hammer,hammer.2,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,3,20.1,bowl,bowl.1,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,4,147,umbrella,umbrella,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,5,1,air_duster_can,air_duster_can,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,6,109,root_beer_bottle,root_beer_bottle,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase1,7,142,toothpaste,toothpaste,scenes/scene056/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,1,74,kettle,kettle,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,2,63.2,hammer,hammer.2,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,3,20.1,bowl,bowl.1,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,4,147,umbrella,umbrella,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,5,1,air_duster_can,air_duster_can,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,6,109,root_beer_bottle,root_beer_bottle,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene056,phase2,7,142,toothpaste,toothpaste,scenes/scene056/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase0,1,57.2,glove,glove.2,scenes/scene057/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase0,2,37.1,coffee_can,coffee_can.1,scenes/scene057/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase0,3,3,alarm_clock,alarm_clock,scenes/scene057/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase0,4,89.3,mustard_bottle,mustard_bottle.3,scenes/scene057/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase0,5,58.1,glue_bottle,glue_bottle.1,scenes/scene057/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase0,6,135,tape_measure,tape_measure,scenes/scene057/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase0,7,10,baseball_ball,baseball_ball,scenes/scene057/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase1,1,57.2,glove,glove.2,scenes/scene057/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase1,2,37.1,coffee_can,coffee_can.1,scenes/scene057/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase1,3,3,alarm_clock,alarm_clock,scenes/scene057/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase1,4,89.3,mustard_bottle,mustard_bottle.3,scenes/scene057/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase1,5,58.1,glue_bottle,glue_bottle.1,scenes/scene057/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase1,6,135,tape_measure,tape_measure,scenes/scene057/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase1,7,10,baseball_ball,baseball_ball,scenes/scene057/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase2,1,57.2,glove,glove.2,scenes/scene057/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase2,2,37.1,coffee_can,coffee_can.1,scenes/scene057/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase2,3,3,alarm_clock,alarm_clock,scenes/scene057/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase2,4,89.3,mustard_bottle,mustard_bottle.3,scenes/scene057/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase2,5,58.1,glue_bottle,glue_bottle.1,scenes/scene057/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase2,6,135,tape_measure,tape_measure,scenes/scene057/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene057,phase2,7,10,baseball_ball,baseball_ball,scenes/scene057/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase0,1,14.1,bear,bear.1,scenes/scene058/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase0,2,49.1,fry_pan,fry_pan.1,scenes/scene058/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase0,3,78,ladle,ladle,scenes/scene058/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase0,4,34,cleaning_brush,cleaning_brush,scenes/scene058/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase0,5,124.2,spatula,spatula.2,scenes/scene058/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase0,6,62,hair_brush,hairbrush,scenes/scene058/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase0,7,40.1,cup,cup.1,scenes/scene058/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase1,1,14.1,bear,bear.1,scenes/scene058/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase1,2,49.1,fry_pan,fry_pan.1,scenes/scene058/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase1,3,78,ladle,ladle,scenes/scene058/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase1,4,34,cleaning_brush,cleaning_brush,scenes/scene058/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase1,5,124.2,spatula,spatula.2,scenes/scene058/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase1,6,62,hair_brush,hairbrush,scenes/scene058/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase1,7,40.1,cup,cup.1,scenes/scene058/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase2,1,14.1,bear,bear.1,scenes/scene058/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase2,2,49.1,fry_pan,fry_pan.1,scenes/scene058/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase2,3,78,ladle,ladle,scenes/scene058/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase2,4,34,cleaning_brush,cleaning_brush,scenes/scene058/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase2,5,124.2,spatula,spatula.2,scenes/scene058/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase2,6,62,hair_brush,hairbrush,scenes/scene058/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene058,phase2,7,40.1,cup,cup.1,scenes/scene058/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase0,1,17.3,book,book.3,scenes/scene059/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase0,2,141,tong,tong,scenes/scene059/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase0,3,50,food_bag,food_bag,scenes/scene059/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase0,4,23,cable,cable,scenes/scene059/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase0,5,9,banana,banana,scenes/scene059/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase0,6,125,sponge,sponge,scenes/scene059/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase0,7,25.1,candy_bar,candy_bar.1,scenes/scene059/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase1,1,17.3,book,book.3,scenes/scene059/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase1,2,141,tong,tong,scenes/scene059/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase1,3,50,food_bag,food_bag,scenes/scene059/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase1,4,23,cable,cable,scenes/scene059/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase1,5,9,banana,banana,scenes/scene059/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase1,6,125,sponge,sponge,scenes/scene059/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase1,7,25.1,candy_bar,candy_bar.1,scenes/scene059/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase2,1,17.3,book,book.3,scenes/scene059/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase2,2,141,tong,tong,scenes/scene059/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase2,3,50,food_bag,food_bag,scenes/scene059/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase2,4,23,cable,cable,scenes/scene059/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase2,5,9,banana,banana,scenes/scene059/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase2,6,125,sponge,sponge,scenes/scene059/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene059,phase2,7,25.1,candy_bar,candy_bar.1,scenes/scene059/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase0,1,36,coffee_bottle,coffee_bottle,scenes/scene060/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase0,2,13.2,beanie,beanie.2,scenes/scene060/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase0,3,85.1,milk_box,milk_box.1,scenes/scene060/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase0,4,103.2,pringles_can,pringles_can.2,scenes/scene060/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase0,5,137,teapot,teapot,scenes/scene060/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase0,6,55,game_controller,game_controller,scenes/scene060/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase0,7,120.3,soda_can,soda_can.3,scenes/scene060/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase1,1,36,coffee_bottle,coffee_bottle,scenes/scene060/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase1,2,13.2,beanie,beanie.2,scenes/scene060/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase1,3,85.1,milk_box,milk_box.1,scenes/scene060/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase1,4,103.2,pringles_can,pringles_can.2,scenes/scene060/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase1,5,137,teapot,teapot,scenes/scene060/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase1,6,55,game_controller,game_controller,scenes/scene060/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase1,7,120.3,soda_can,soda_can.3,scenes/scene060/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase2,1,36,coffee_bottle,coffee_bottle,scenes/scene060/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase2,2,13.2,beanie,beanie.2,scenes/scene060/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase2,3,85.1,milk_box,milk_box.1,scenes/scene060/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase2,4,103.2,pringles_can,pringles_can.2,scenes/scene060/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase2,5,137,teapot,teapot,scenes/scene060/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase2,6,55,game_controller,game_controller,scenes/scene060/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene060,phase2,7,120.3,soda_can,soda_can.3,scenes/scene060/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase0,1,49.1,fry_pan,fry_pan.1,scenes/scene061/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase0,2,65,handy_pot,handy_pot,scenes/scene061/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase0,3,34,cleaning_brush,cleaning_brush,scenes/scene061/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase0,4,11.1,basting_brush,basting_brush.1,scenes/scene061/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase0,5,40.1,cup,cup.1,scenes/scene061/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase0,6,9,banana,banana,scenes/scene061/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase0,7,10,baseball_ball,baseball_ball,scenes/scene061/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase1,1,49.1,fry_pan,fry_pan.1,scenes/scene061/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase1,2,65,handy_pot,handy_pot,scenes/scene061/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase1,3,34,cleaning_brush,cleaning_brush,scenes/scene061/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase1,4,11.1,basting_brush,basting_brush.1,scenes/scene061/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase1,5,40.1,cup,cup.1,scenes/scene061/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase1,6,9,banana,banana,scenes/scene061/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase1,7,10,baseball_ball,baseball_ball,scenes/scene061/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase2,1,49.1,fry_pan,fry_pan.1,scenes/scene061/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase2,2,65,handy_pot,handy_pot,scenes/scene061/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase2,3,34,cleaning_brush,cleaning_brush,scenes/scene061/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase2,4,11.1,basting_brush,basting_brush.1,scenes/scene061/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase2,5,40.1,cup,cup.1,scenes/scene061/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase2,6,9,banana,banana,scenes/scene061/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene061,phase2,7,10,baseball_ball,baseball_ball,scenes/scene061/2/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase0,1,67,headphone,headphone,scenes/scene062/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase0,2,86,milk_jug,milk_jug,scenes/scene062/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase0,3,82.2,lion,lion.2,scenes/scene062/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase0,4,84,meat_can,meat_can,scenes/scene062/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase0,5,58.1,glue_bottle,glue_bottle.1,scenes/scene062/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase0,6,122.1,soup_can,soup_can.1,scenes/scene062/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase0,7,25.1,candy_bar,candy_bar.1,scenes/scene062/0/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase1,1,67,headphone,headphone,scenes/scene062/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase1,2,86,milk_jug,milk_jug,scenes/scene062/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase1,3,82.2,lion,lion.2,scenes/scene062/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase1,4,84,meat_can,meat_can,scenes/scene062/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase1,5,58.1,glue_bottle,glue_bottle.1,scenes/scene062/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
scene062,phase1,6,122.1,soup_can,soup_can.1,scenes/scene062/1/labels/sam2_meta/v1.tar:sam2/mask_to_object.json
