scene_id,scene_type,view,capture_id,frame_idx,frame_filename,split,has_rgb,has_depth,has_fisheye,has_cam_pose,has_masks,has_masks_aux,has_sam2_meta,shard_rgb,shard_depth,shard_fisheye,shard_cam_pose,shard_masks,shard_masks_aux,shard_sam2_meta
scene002,multi_object_ego,ego,ego,139,00139.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,140,00140.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,141,00141.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,142,00142.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,143,00143.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,144,00144.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,145,00145.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,146,00146.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,147,00147.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,148,00148.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,149,00149.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,150,00150.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,151,00151.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,152,00152.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,153,00153.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,154,00154.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,155,00155.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,156,00156.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,157,00157.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,158,00158.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,159,00159.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,160,00160.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,161,00161.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,162,00162.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,163,00163.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,164,00164.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,165,00165.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,166,00166.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,167,00167.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,168,00168.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,169,00169.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,170,00170.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,171,00171.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,172,00172.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,173,00173.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,174,00174.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,175,00175.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,176,00176.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,177,00177.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,178,00178.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,179,00179.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,180,00180.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,181,00181.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,182,00182.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,183,00183.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,184,00184.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,185,00185.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,186,00186.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,187,00187.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,188,00188.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,189,00189.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,190,00190.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,191,00191.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,192,00192.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,193,00193.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,194,00194.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,195,00195.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,196,00196.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,197,00197.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,198,00198.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,199,00199.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,200,00200.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,201,00201.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,202,00202.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,203,00203.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,204,00204.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,205,00205.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,206,00206.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,207,00207.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
scene002,multi_object_ego,ego,ego,208,00208.png,ego,True,True,True,True,True,True,True,scenes/scene002/ego/rgb.tar,scenes/scene002/ego/depth.tar,scenes/scene002/ego/fisheye.tar,scenes/scene002/ego/labels/cam_pose/v1.tar,scenes/scene002/ego/labels/masks/v1.tar,scenes/scene002/ego/labels/masks_aux/v1.tar,scenes/scene002/ego/labels/sam2_meta/v1.tar
